"cod_item";"fator";"faceta";"polo";"descricao";"widget";"cat_1";"cat_2";"cat_3";"cat_4";"cat_5";"gabarito";"a";"b";"c";"d"
"enem2014207171";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207171.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,15467;2,05479;0,15025;1
"enem2014207172";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207172.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,54729;0,48664;0,03026;1
"enem2014207173";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207173.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,44554;2,04929;0,1339;1
"enem2014207174";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207174.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,2818;1,51223;0,15055;1
"enem2014207175";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207175.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,55715;1,8146;0,15858;1
"enem2014207176";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207176.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,79888;1,88929;0,15126;1
"enem2014207177";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207177.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,72864;-0,40621;0,19395;1
"enem2014207178";NA;"10";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207178.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,28222;1,73128;0,1263;1
"enem2014207179";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207179.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,528;0,77827;0,17369;1
"enem2014207180";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207180.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,21361;2,43555;0,11686;1
"enem2015243136";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243136.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,00377;3,51933;0,20374;1
"enem2015243137";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243137.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,86527;2,44217;0,16755;1
"enem2015243138";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243138.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,44654;-0,39957;0,20014;1
"enem2015243139";NA;"24";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243139.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,174;2,83932;0,24418;1
"enem2015243140";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243140.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,33762;2,31697;0,20623;1
"enem2015243141";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243141.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,58698;0,5657;0,15746;1
"enem2015243142";NA;"24";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243142.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,4522;2,82021;0,18333;1
"enem2015243143";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243143.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,15675;0,94349;0,1759;1
"enem2015243144";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243144.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,84267;1,10396;0,19698;1
"enem2015243145";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243145.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,46951;4,11405;0,1258;1
"enem2015243146";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243146.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,74749;2,59319;0,14249;1
"enem2015243147";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243147.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,66698;2,59975;0,20736;1
"enem2015243148";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243148.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,03003;2,09956;0,1707;1
"enem2015243149";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243149.jpg";"radio_image";"A";"B";"C";"D";"E";"D";3,41203;3,8793;0,05419;1
"enem2015243150";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243150.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,15388;2,04178;0,28781;1
"enem2015243151";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243151.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,42194;1,80813;0,2745;1
"enem2015243152";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243152.jpg";"radio_image";"A";"B";"C";"D";"E";"D";0,87277;2,82511;0,21108;1
"enem2015243153";NA;"10";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243153.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,52928;2,33098;0,19899;1
"enem2015243154";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243154.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,76806;1,06274;0,21458;1
"enem2015243155";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243155.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,16472;3,02993;0,1036;1
"enem2015243156";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243156.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,98262;2,01086;0,12481;1
"enem2015243157";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243157.jpg";"radio_image";"A";"B";"C";"D";"E";"A";0,32005;6,3679;0,15202;1
"enem2015243158";NA;"30";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243158.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,49081;4,5172;0,09464;1
"enem2015243159";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243159.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,81962;1,8236;0,11266;1
"enem2015243160";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243160.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,62208;1,72592;0,10767;1
"enem2015243161";NA;"13";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243161.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,9866;1,68438;0,2727;1
"enem2015243162";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243162.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,74587;2,17499;0,30318;1
"enem2015243163";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243163.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,89731;1,93082;0,19951;1
"enem2015243164";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243164.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,63224;1,56733;0,11271;1
"enem2015243165";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243165.jpg";"radio_image";"A";"B";"C";"D";"E";"E";3,4161;4,31587;0,12228;1
"enem2015243166";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243166.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,65509;2,78727;0,08102;1
"enem2015243167";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243167.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,18579;2,81649;0,17915;1
"enem2015243168";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243168.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,02151;2,54329;0,23534;1
"enem2015243169";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243169.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,76491;1,26471;0,11821;1
"enem2015243170";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243170.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,70587;3,19644;0,20825;1
"enem2015243171";NA;"22";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243171.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,14018;2,40051;0,21976;1
"enem2015243172";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243172.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,2254;0,80613;0,17857;1
"enem2015243173";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243173.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,75038;1,06733;0,22876;1
"enem2015243174";NA;"10";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243174.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,77201;1,70467;0,12269;1
"enem2015243175";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243175.jpg";"radio_image";"A";"B";"C";"D";"E";"E";0,78524;3,80554;0,1831;1
"enem2015243176";NA;"22";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243176.jpg";"radio_image";"A";"B";"C";"D";"E";"D";0,79707;5,35024;0,16493;1
"enem2015243177";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243177.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,54884;0,96427;0,24491;1
"enem2015243178";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243178.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,49174;-0,42299;0,19323;1
"enem2015243179";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243179.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,62877;2,01353;0,11918;1
"enem2015243180";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2015243180.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,06024;-0,23853;0,20527;1
"enem2016303136";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303136.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,63746;2,11088;0,28635;1
"enem2016303137";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303137.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,81671;1,63196;0,30232;1
"enem2016303138";NA;"10";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303138.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,78461;0,5442;0,17099;1
"enem2016303139";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303139.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,66308;1,89621;0,13493;1
"enem2016303140";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303140.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,37969;1,86612;0,22417;1
"enem2016303141";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303141.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,63837;2,68497;0,14392;1
"enem2016303142";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303142.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,07664;1,11684;0,13937;1
"enem2016303143";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303143.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,19275;2,46663;0,11939;1
"enem2016303144";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303144.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,57797;0,76944;0,09447;1
"enem2016303145";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303145.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,41103;2,11256;0,1529;1
"enem2016303146";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303146.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,78123;1,4705;0,17889;1
"enem2016303147";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303147.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,35187;2,42336;0,15877;1
"enem2016303148";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303148.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,50889;1,52149;0,16712;1
"enem2016303149";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303149.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,64539;1,89258;0,19287;1
"enem2016303150";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303150.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,03364;2,43323;0,16635;1
"enem2016303151";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303151.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,82869;1,82931;0,18734;1
"enem2016303152";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303152.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,63497;3,74711;0,20983;1
"enem2016303153";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303153.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,11894;0,27904;0,19659;1
"enem2016303154";NA;"13";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303154.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,78999;0,80312;0,19843;1
"enem2016303155";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303155.jpg";"radio_image";"A";"B";"C";"D";"E";"C";0,94342;-0,40779;0,19983;1
"enem2016303156";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303156.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,1306;1,96996;0,09445;1
"enem2016303157";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303157.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,78017;0,90583;0,12599;1
"enem2016303158";NA;"24";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303158.jpg";"radio_image";"A";"B";"C";"D";"E";"A";0,98951;1,93987;0,07908;1
"enem2016303159";NA;"30";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303159.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,16875;2,57525;0,18866;1
"enem2016303160";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303160.jpg";"radio_image";"A";"B";"C";"D";"E";"D";0,86661;3,92011;0,186;1
"enem2016303161";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303161.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,98636;2,03775;0,14588;1
"enem2016303162";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303162.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,8996;2,1059;0,1077;1
"enem2016303163";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303163.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,46119;2,45335;0,12054;1
"enem2016303164";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303164.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,82503;1,84464;0,15051;1
"enem2016303165";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303165.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,15634;2,81506;0,10382;1
"enem2016303166";NA;"22";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303166.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,67523;2,64728;0,24232;1
"enem2016303167";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303167.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,10247;2,63616;0,2797;1
"enem2016303168";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303168.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,05535;2,59645;0,17208;1
"enem2016303169";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303169.jpg";"radio_image";"A";"B";"C";"D";"E";"A";0,29852;10,12436;0,15255;1
"enem2016303170";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303170.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,42957;1,79574;0,0949;1
"enem2016303171";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303171.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,60951;3,12558;0,13029;1
"enem2016303172";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303172.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,27355;2,80412;0,19635;1
"enem2016303173";NA;"24";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303173.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,62289;1,84916;0,15371;1
"enem2016303174";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303174.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,21669;1,90224;0,18132;1
"enem2016303175";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303175.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,94115;4,08667;0,1354;1
"enem2016303176";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303176.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,24873;1,70422;0,17961;1
"enem2016303177";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303177.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,75245;1,16274;0,08471;1
"enem2016303178";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303178.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,60611;2,5091;0,06869;1
"enem2016303179";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303179.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,64372;1,00596;0,08678;1
"enem2016303180";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2016303180.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,75029;3,06564;0,15981;1
"enem2017403136";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403136.jpg";"radio_image";"A";"B";"C";"D";"E";"A";0,80131;4,14316;0,1181;1
"enem2017403137";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403137.jpg";"radio_image";"A";"B";"C";"D";"E";"D";0,76406;4,65555;0,13227;1
"enem2017403138";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403138.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,52165;1,59123;0,16603;1
"enem2017403139";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403139.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,27998;1,44146;0,30754;1
"enem2017403140";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403140.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,91773;3,70512;0,08701;1
"enem2017403141";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403141.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,7463;2,15592;0,06966;1
"enem2017403142";NA;"13";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403142.jpg";"radio_image";"A";"B";"C";"D";"E";"C";0,92225;3,2473;0,18467;1
"enem2017403143";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403143.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,4349;1,74779;0,22339;1
"enem2017403144";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403144.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,54842;2,44318;0,17992;1
"enem2017403145";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403145.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,35417;2,03899;0,09909;1
"enem2017403146";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403146.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,16313;2,04605;0,18365;1
"enem2017403147";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403147.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,04425;1,81095;0,22729;1
"enem2017403148";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403148.jpg";"radio_image";"A";"B";"C";"D";"E";"E";0,96268;1,34664;0,01124;1
"enem2017403149";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403149.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,67089;2,41733;0,24803;1
"enem2017403150";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403150.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,22842;1,02866;0,13443;1
"enem2017403151";NA;"30";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403151.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,48432;2,07643;0,19837;1
"enem2017403152";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403152.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,2319;2,33706;0,10368;1
"enem2017403153";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403153.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,78755;0,20972;0,13567;1
"enem2017403154";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403154.jpg";"radio_image";"A";"B";"C";"D";"E";"A";0,74136;0,13558;0,20302;1
"enem2017403155";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403155.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,06629;3,8013;0,12848;1
"enem2017403156";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403156.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,7001;1,27713;0,14108;1
"enem2017403157";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403157.jpg";"radio_image";"A";"B";"C";"D";"E";"C";6,20439;2,65817;0,20972;1
"enem2017403158";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403158.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,9221;1,80836;0,15255;1
"enem2017403159";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403159.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,14608;2,90712;0,05065;1
"enem2017403160";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403160.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,73135;1,81579;0,18263;1
"enem2017403161";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403161.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,92882;2,59593;0,26714;1
"enem2017403162";NA;"22";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403162.jpg";"radio_image";"A";"B";"C";"D";"E";"E";0,94629;2,51063;0,16509;1
